date,location,hour_start,hour_end,team,level,username,red_friends,blue_friends,yellow_friends,unk_friends,lat,log
2018-05-21,mundo às costas,16:11,16:56,red,40,SupremeMasterPT,,2.0,1.0,2.0,38.737503000000004,-9.147725
2018-05-21,cemitério do alto de são joão,17:22,18:07,yellow,40,CptPina,,,,1.0,38.7292194,-9.122533800000001
2018-05-21,cemitério do alto de são joão,17:22,18:07,blue,34,play3maniac,,,,,38.7292194,-9.122533800000001
2018-05-21,cemitério do alto de são joão,17:22,18:07,red,34,Tandorina,,,,,38.7292194,-9.122533800000001
2018-05-21,junta de freguesia penha de frança,17:33,18:18,yellow,40,CptPina,,,,1.0,38.7313664,-9.1267702
2018-05-21,junta de freguesia penha de frança,17:33,18:18,blue,34,play3maniac,,,,,38.7313664,-9.1267702
2018-05-21,sporting cp stadium,17:44,18:29,yellow,39,GOhellbabeGO,,,,,38.760299700000004,-9.159213699999999
2018-05-21,sporting cp stadium,17:44,18:29,red,40,naerp2606,,,,1.0,38.760299700000004,-9.159213699999999
2018-05-21,os quatro escritores,18:05,18:50,yellow,39,GOhellbabeGO,,,,,38.751876200000005,-9.152177499999999
2018-05-21,alameda fonte monumental,18:36,19:21,yellow,32,aND004,1.0,,,,38.7373201,-9.1302989
2018-05-21,alameda fonte monumental,18:36,19:21,blue,40,jobesanitas,,,,,38.7373201,-9.1302989
2018-05-21,alameda fonte monumental,18:36,19:21,blue,40,DuartehVader,,,,,38.7373201,-9.1302989
2018-05-21,alameda fonte monumental,18:36,19:21,blue,39,XPTy11323,,,,,38.7373201,-9.1302989
2018-05-21,alameda fonte monumental,18:36,19:21,blue,39,JMota1994,,,,,38.7373201,-9.1302989
2018-05-21,alameda fonte monumental,18:36,19:21,blue,39,SeIIene,,,,,38.7373201,-9.1302989
2018-05-21,alameda fonte monumental,18:36,19:21,blue,38,Goncalogp,,,,,38.7373201,-9.1302989
2018-05-21,alameda fonte monumental,18:36,19:21,blue,37,xiiRuta,,,,,38.7373201,-9.1302989
2018-05-21,alameda fonte monumental,18:36,19:21,blue,35,Elfskull,,,,,38.7373201,-9.1302989
2018-05-21,alameda fonte monumental,18:36,19:21,blue,35,babieu10,,,,,38.7373201,-9.1302989
2018-05-21,alameda fonte monumental,18:36,19:21,blue,34,Simpletongui,,,,,38.7373201,-9.1302989
2018-05-21,alameda fonte monumental,18:36,19:21,blue,34,Ktor37,,,,,38.7373201,-9.1302989
2018-05-21,alameda fonte monumental,18:36,19:21,red,40,ojoaogomes,,,,,38.7373201,-9.1302989
2018-05-21,alameda fonte monumental,18:36,19:21,red,40,SupremeMasterPT,,,,2.0,38.7373201,-9.1302989
2018-05-21,alameda fonte monumental,18:36,19:21,red,37,Mariocedu,,,,,38.7373201,-9.1302989
2018-05-21,alameda fonte monumental,18:36,19:21,red,37,vsamji,,,,,38.7373201,-9.1302989
2018-05-21,alameda fonte monumental,18:36,19:21,red,32,JohnFire1,,,,,38.7373201,-9.1302989
2018-05-21,praça de londres - igreja,19:16,20:01,yellow,40,Pekito10,,,,,38.740437799999995,-9.1376589
2018-05-21,praça de londres - igreja,19:16,20:01,yellow,32,aND004,,,,,38.740437799999995,-9.1376589
2018-05-21,praça de londres - igreja,19:16,20:01,blue,37,xiiRuta,,,,1.0,38.740437799999995,-9.1376589
2018-05-21,praça de londres - igreja,19:16,20:01,blue,34,Ktor37,,,,,38.740437799999995,-9.1376589
2018-05-21,praça de londres - igreja,19:16,20:01,blue,32,NeeloBullet,,,,3.0,38.740437799999995,-9.1376589
2018-05-21,praça de londres - igreja,19:16,20:01,red,40,TinaArroyo,,,,,38.740437799999995,-9.1376589
2018-05-21,praça de londres - igreja,19:16,20:01,red,40,ojoaogomes,,,,,38.740437799999995,-9.1376589
2018-05-21,praça de londres - igreja,19:16,20:01,red,39,Nunex64,,,,,38.740437799999995,-9.1376589
2018-05-21,praça de londres - igreja,19:16,20:01,red,37,Mariocedu,,,,,38.740437799999995,-9.1376589
2018-05-21,jardim do campo grande,19:06,19:51,blue,40,DuartehVader,,,,,38.75183079999999,-9.150279600000001
2018-05-21,jardim do campo grande,19:06,19:51,blue,34,miknu2k14,,,,,38.75183079999999,-9.150279600000001
2018-05-21,jardim do campo grande,19:06,19:51,red,32,RaJoGaSa,,,,1.0,38.75183079999999,-9.150279600000001
2018-05-21,jardim do campo grande,19:06,19:51,red,32,loia16,,,,,38.75183079999999,-9.150279600000001
2018-05-22,estátua do jardim constantino,10:33,11:18,yellow,40,Maianque,,,,,38.7312605,-9.1374857
2018-05-22,estátua do jardim constantino,10:33,11:18,blue,34,EsteOEste10,,,,,38.7312605,-9.1374857
2018-05-22,estátua do jardim constantino,10:33,11:18,red,32,BrunoMatos82,,,,,38.7312605,-9.1374857
2018-05-22,estátua do jardim constantino,10:33,11:18,red,29,MalucooBelezaa,,,,,38.7312605,-9.1374857
2018-05-22,naval club building,11:38,12:23,blue,34,EsteOEste10,,,,,38.7347606,-9.1431968
2018-05-22,naval club building,11:38,12:23,blue,34,Simpletongui,,,,,38.7347606,-9.1431968
2018-05-22,naval club building,11:38,12:23,blue,28,Firewall571,,,,,38.7347606,-9.1431968
2018-05-22,naval club building,11:38,12:23,red,29,MalucooBelezaa,,,,,38.7347606,-9.1431968
2018-05-22,the two bears,17:09,17:54,yellow,40,CptPina,,,,1.0,38.731207399999995,-9.1271431
2018-05-22,the two bears,17:09,17:54,red,37,MKinvest,,,,,38.731207399999995,-9.1271431
2018-05-22,entrada do clube de jovens,17:11,17:56,yellow,32,BBaronz,,,,1.0,38.7547423,-9.150831
2018-05-22,entrada do clube de jovens,17:11,17:56,yellow,28,FamelZundap,,,,,38.7547423,-9.150831
2018-05-22,entrada do clube de jovens,17:11,17:56,blue,34,miknu2k14,,,,,38.7547423,-9.150831
2018-05-22,praça de londres - igreja,18:35,19:20,yellow,38,MrYellowMonkeYy,,,,,38.740437799999995,-9.1376589
2018-05-22,praça de londres - igreja,18:35,19:20,yellow,28,FamelZundap,,,,1.0,38.740437799999995,-9.1376589
2018-05-22,praça de londres - igreja,18:35,19:20,blue,40,Phabiolous,,,,,38.740437799999995,-9.1376589
2018-05-22,praça de londres - igreja,18:35,19:20,blue,39,SeIIene,,,,,38.740437799999995,-9.1376589
2018-05-22,praça de londres - igreja,18:35,19:20,blue,37,xiiRuta,,,,1.0,38.740437799999995,-9.1376589
2018-05-22,praça de londres - igreja,18:35,19:20,blue,36,Blankingdom,,,,1.0,38.740437799999995,-9.1376589
2018-05-22,praça de londres - igreja,18:35,19:20,blue,35,Elfskull,,,,,38.740437799999995,-9.1376589
2018-05-22,praça de londres - igreja,18:35,19:20,blue,34,Ktor37,,,,,38.740437799999995,-9.1376589
2018-05-22,praça de londres - igreja,18:35,19:20,blue,32,NeeloBullet,,,,3.0,38.740437799999995,-9.1376589
2018-05-22,praça de londres - igreja,18:35,19:20,blue,31,Belchior11,,,,,38.740437799999995,-9.1376589
2018-05-22,praça de londres - igreja,18:35,19:20,blue,28,Firewall571,,,,1.0,38.740437799999995,-9.1376589
2018-05-22,praça de londres - igreja,18:35,19:20,red,40,ojoaogomes,,,,,38.740437799999995,-9.1376589
2018-05-22,praça de londres - igreja,18:35,19:20,red,40,Vlapower94,,,,,38.740437799999995,-9.1376589
2018-05-22,praça de londres - igreja,18:35,19:20,red,37,MKinvest,,,,,38.740437799999995,-9.1376589
2018-05-22,praça de londres - igreja,18:35,19:20,red,35,FMBCJC,,,,,38.740437799999995,-9.1376589
2018-05-22,praça de londres - igreja,18:35,19:20,red,32,JohnFire1,,,1.0,,38.740437799999995,-9.1376589
2018-05-22,igreja de são sebastião da pedreira,18:26,19:11,red,36,Rodaviva29,,,2.0,,38.73244129999999,-9.1514704
2018-05-22,actor antonio pedro (campo grande),20:26,21:11,red,40,Vlapower94,,,,,38.7506099,-9.1495299
2018-05-22,actor antonio pedro (campo grande),20:26,21:11,red,39,MaggieSCP,,,,2.0,38.7506099,-9.1495299
2018-05-22,actor antonio pedro (campo grande),20:26,21:11,red,35,zediaz24,,,,,38.7506099,-9.1495299
2018-05-22,jardim tristão da silva,20:07,20:52,blue,40,jobesanitas,,,,,38.738384,-9.1247492
2018-05-22,jardim tristão da silva,20:07,20:52,blue,36,Blankingdom,,,,1.0,38.738384,-9.1247492
2018-05-22,jardim tristão da silva,20:07,20:52,blue,35,Elfskull,,,,,38.738384,-9.1247492
2018-05-22,jardim tristão da silva,20:07,20:52,red,39,Nunex64,,,,1.0,38.738384,-9.1247492
2018-05-22,jardim tristão da silva,20:07,20:52,red,37,vsamji,,,,,38.738384,-9.1247492
2018-05-23,junta de freguesia penha de frança,11:09,11:54,yellow,36,Naikowe,,,,,38.7313664,-9.1267702
2018-05-23,junta de freguesia penha de frança,11:09,11:54,blue,39,XPTy11323,,,,,38.7313664,-9.1267702
2018-05-23,junta de freguesia penha de frança,11:09,11:54,blue,34,play3maniac,,,,,38.7313664,-9.1267702
2018-05-23,junta de freguesia penha de frança,11:09,11:54,red,40,TinaArroyo,,,,,38.7313664,-9.1267702
2018-05-23,junta de freguesia penha de frança,11:09,11:54,red,34,Tandorina,,,,,38.7313664,-9.1267702
2018-05-23,junta de freguesia penha de frança,11:09,11:54,red,32,BrunoMatos82,,,,1.0,38.7313664,-9.1267702
2018-05-23,casa da moeda,11:18,12:03,red,29,MalucooBelezaa,,,,,38.736748799999994,-9.1423021
2018-05-23,biblioteca palácio galveias,13:24,14:09,blue,36,Chentobi,,,,,38.7416049,-9.143854699999999
2018-05-23,biblioteca palácio galveias,13:24,14:09,blue,35,ShyeraL,,,,,38.7416049,-9.143854699999999
2018-05-23,biblioteca palácio galveias,13:24,14:09,blue,34,Simpletongui,,,,,38.7416049,-9.143854699999999
2018-05-23,biblioteca palácio galveias,13:24,14:09,red,32,JohnFire1,,,,,38.7416049,-9.143854699999999
2018-05-23,igreja de são joão de brito,14:03,14:48,blue,36,Blankingdom,,,,,38.7551333,-9.138141599999999
2018-05-23,igreja de são joão de brito,14:03,14:48,red,39,Nunex64,,,,1.0,38.7551333,-9.138141599999999
2018-05-23,igreja de são joão de brito,14:03,14:48,red,32,loia16,,,,,38.7551333,-9.138141599999999
2018-05-23,casa da moeda,13:39,14:24,red,36,Rodaviva29,,,,,38.736748799999994,-9.1423021
2018-05-23,joana vasconcelos,14:42,15:27,yellow,40,CptPina,,,,2.0,38.7248704,-9.135796699999998
2018-05-23,joana vasconcelos,14:42,15:27,red,32,BrunoMatos82,,,,1.0,38.7248704,-9.135796699999998
2018-05-23,praça de londres - igreja,15:29,16:14,yellow,38,PokeAcoriano,,,,,38.740437799999995,-9.1376589
2018-05-23,praça de londres - igreja,15:29,16:14,blue,37,xiiRuta,,,,,38.740437799999995,-9.1376589
2018-05-23,praça de londres - igreja,15:29,16:14,blue,35,Elfskull,,,,,38.740437799999995,-9.1376589
2018-05-23,praça de londres - igreja,15:29,16:14,blue,32,NeeloBullet,,,,2.0,38.740437799999995,-9.1376589
2018-05-23,praça de londres - igreja,15:29,16:14,red,40,nunesrd,,,,,38.740437799999995,-9.1376589
2018-05-23,praça de londres - igreja,15:29,16:14,red,34,lnevesl,,,,,38.740437799999995,-9.1376589
2018-05-23,cgd building,16:21,17:06,yellow,40,Gtony84,,,,4.0,38.74123529999999,-9.140499499999999
2018-05-23,cgd building,16:21,17:06,blue,37,xiiRuta,,,,,38.74123529999999,-9.140499499999999
2018-05-23,cgd building,16:21,17:06,red,40,TinaArroyo,,,,,38.74123529999999,-9.140499499999999
2018-05-23,cgd building,16:21,17:06,red,40,nunesrd,,,,,38.74123529999999,-9.140499499999999
2018-05-23,cgd building,16:21,17:06,red,37,MKinvest,,,,,38.74123529999999,-9.140499499999999
2018-05-23,universitas,16:29,17:14,yellow,40,CptPina,,,,,38.75075089999999,-9.1603853
2018-05-23,universitas,16:29,17:14,red,40,RicardoLeeXc,,,,2.0,38.75075089999999,-9.1603853
2018-05-23,universitas,16:29,17:14,red,40,nunesrd,,,,,38.75075089999999,-9.1603853
2018-05-23,universitas,16:29,17:14,red,37,vsamji,,,,,38.75075089999999,-9.1603853
2018-05-23,jardim henrique lopes mendonça,17:20,18:05,yellow,40,CptPina,,,,,38.730306899999995,-9.144507899999999
2018-05-23,jardim henrique lopes mendonça,17:20,18:05,red,40,nunesrd,,,,1.0,38.730306899999995,-9.144507899999999
2018-05-23,jardim henrique lopes mendonça,17:20,18:05,red,40,PrabhasPaul,,,2.0,1.0,38.730306899999995,-9.144507899999999
2018-05-23,jardim henrique lopes mendonça,17:20,18:05,red,40,SupremeMasterPT,,,,,38.730306899999995,-9.144507899999999
2018-05-23,jardim henrique lopes mendonça,17:20,18:05,red,36,Rodaviva29,,,,,38.730306899999995,-9.144507899999999
2018-05-23,templo adventista,17:27,18:12,red,40,nunesrd,,,,,38.7275581,-9.1412634
2018-05-23,templo adventista,17:27,18:12,red,40,PrabhasPaul,,,2.0,1.0,38.7275581,-9.1412634
2018-05-23,o caracol no jardim,18:03,18:48,blue,38,Goncalogp,,,,,38.727912100000005,-9.124597900000001
2018-05-23,jardim do campo grande,18:17,19:02,yellow,39,GOhellbabeGO,,,,,38.75183079999999,-9.150279600000001
2018-05-23,jardim do campo grande,18:17,19:02,red,40,PrabhasPaul,,2.0,1.0,2.0,38.75183079999999,-9.150279600000001
2018-05-23,jardim do campo grande,18:17,19:02,red,40,nunesrd,,,,,38.75183079999999,-9.150279600000001
2018-05-23,jardim do campo grande,18:17,19:02,red,40,ojoaogomes,,,,,38.75183079999999,-9.150279600000001
2018-05-23,jardim do campo grande,18:17,19:02,red,40,RicardoLeeXc,,,,,38.75183079999999,-9.150279600000001
2018-05-23,alameda fonte monumental,19:08,19:53,yellow,40,SilverSilverSil,,,,,38.7373201,-9.1302989
2018-05-23,alameda fonte monumental,19:08,19:53,yellow,37,TRYAMBAKHA,,,,,38.7373201,-9.1302989
2018-05-23,alameda fonte monumental,19:08,19:53,blue,40,DuartehVader,,,,1.0,38.7373201,-9.1302989
2018-05-23,alameda fonte monumental,19:08,19:53,blue,40,Phabiolous,,,,,38.7373201,-9.1302989
2018-05-23,alameda fonte monumental,19:08,19:53,blue,36,Chentobi,,,,,38.7373201,-9.1302989
2018-05-23,alameda fonte monumental,19:08,19:53,blue,35,Elfskull,,,,,38.7373201,-9.1302989
2018-05-23,alameda fonte monumental,19:08,19:53,red,32,BrunoMatos82,,,,,38.7373201,-9.1302989
2018-05-24,casa da moeda,13:18,14:03,blue,38,Tsukiman,,,,2.0,38.736748799999994,-9.1423021
2018-05-24,caixa geral de depósitos,14:03,14:48,blue,28,Firewall571,,,,1.0,38.741729,-9.142627800000001
2018-05-24,d. afonso henriques,17:32,18:17,yellow,32,BBaronz,,,,1.0,38.758865500000006,-9.1553356
2018-05-24,d. afonso henriques,17:32,18:17,red,40,naerp2606,,,,1.0,38.758865500000006,-9.1553356
2018-05-24,d. afonso henriques,17:32,18:17,red,32,loia16,,,,,38.758865500000006,-9.1553356
2018-05-24,casa da moeda,19:12,19:57,yellow,37,TRYAMBAKHA,,,,,38.736748799999994,-9.1423021
2018-05-24,alameda fonte monumental,19:15,20:00,yellow,40,Maianque,,,,,38.7373201,-9.1302989
2018-05-24,alameda fonte monumental,19:15,20:00,yellow,36,Naikowe,,,,,38.7373201,-9.1302989
2018-05-24,alameda fonte monumental,19:15,20:00,yellow,28,FamelZundap,,,,1.0,38.7373201,-9.1302989
2018-05-24,alameda fonte monumental,19:15,20:00,blue,40,jobesanitas,,,,,38.7373201,-9.1302989
2018-05-24,alameda fonte monumental,19:15,20:00,blue,39,Abhi1106in,,,,,38.7373201,-9.1302989
2018-05-24,alameda fonte monumental,19:15,20:00,blue,38,Gabrielyte123,,,,,38.7373201,-9.1302989
2018-05-24,alameda fonte monumental,19:15,20:00,blue,37,xiiRuta,,,,,38.7373201,-9.1302989
2018-05-24,alameda fonte monumental,19:15,20:00,blue,36,GuerradaMata,,,,,38.7373201,-9.1302989
2018-05-24,alameda fonte monumental,19:15,20:00,blue,35,Elfskull,,,,,38.7373201,-9.1302989
2018-05-24,alameda fonte monumental,19:15,20:00,red,40,SupremeMasterPT,,1.0,,2.0,38.7373201,-9.1302989
2018-05-24,alameda fonte monumental,19:15,20:00,red,37,MKinvest,,,,,38.7373201,-9.1302989
2018-05-24,rua manuel dos santos,20:11,20:56,yellow,40,Gtony84,,,,,38.7426393,-9.1241365
2018-05-24,rua manuel dos santos,20:11,20:56,red,37,vsamji,,,,,38.7426393,-9.1241365
2018-05-25,praça de londres - igreja,12:19,13:04,yellow,40,pbent0,,,,1.0,38.740437799999995,-9.1376589
2018-05-25,mercado de alvalade,12:26,13:11,yellow,35,MaraujoAndre,,,,,38.75575870000001,-9.1398436
2018-05-25,mercado de alvalade,12:26,13:11,blue,36,Blankingdom,,,,1.0,38.75575870000001,-9.1398436
2018-05-25,biblioteca palácio galveias,13:24,14:09,blue,35,ShyeraL,,,,,38.7416049,-9.143854699999999
2018-05-25,biblioteca palácio galveias,13:24,14:09,red,32,JohnFire1,,,,,38.7416049,-9.143854699999999
2018-05-25,naval club building,14:03,14:48,blue,38,Tsukiman,,,,1.0,38.7347606,-9.1431968
2018-05-25,naval club building,14:03,14:48,blue,32,NeeloBullet,1.0,,,2.0,38.7347606,-9.1431968
2018-05-25,alameda fonte monumental,14:15,15:00,yellow,38,PokeAcoriano,,,,,38.7373201,-9.1302989
2018-05-25,alameda fonte monumental,14:15,15:00,blue,38,xiiRuta,,,1.0,,38.7373201,-9.1302989
2018-05-25,alameda fonte monumental,14:15,15:00,red,32,BrunoMatos82,,,,,38.7373201,-9.1302989
2018-05-25,alameda fonte monumental,14:15,15:00,red,32,RaJoGaSa,,,,,38.7373201,-9.1302989
2018-05-25,the two bears,16:02,16:47,yellow,36,Naikowe,,,,,38.731207399999995,-9.1271431
2018-05-25,the two bears,16:02,16:47,yellow,28,FamelZundap,,,,1.0,38.731207399999995,-9.1271431
2018-05-25,the two bears,16:02,16:47,blue,40,Carnildor,,,,,38.731207399999995,-9.1271431
2018-05-25,the two bears,16:02,16:47,blue,39,SeIIene,,,,,38.731207399999995,-9.1271431
2018-05-25,the two bears,16:02,16:47,blue,34,play3maniac,,,,,38.731207399999995,-9.1271431
2018-05-25,the two bears,16:02,16:47,red,35,DannyTeixeira87,,,,1.0,38.731207399999995,-9.1271431
2018-05-25,the two bears,16:02,16:47,red,34,Tandorina,,,,,38.731207399999995,-9.1271431
2018-05-25,the two bears,16:02,16:47,red,32,BrunoMatos82,,,,1.0,38.731207399999995,-9.1271431
2018-05-25,metro da alameda,17:43,18:28,yellow,36,Naikowe,,,,,38.737297999999996,-9.1340446
2018-05-25,metro da alameda,17:43,18:28,yellow,32,aND004,,,,,38.737297999999996,-9.1340446
2018-05-25,metro da alameda,17:43,18:28,yellow,28,FamelZundap,,,,1.0,38.737297999999996,-9.1340446
2018-05-25,metro da alameda,17:43,18:28,red,40,SupremeMasterPT,,,,1.0,38.737297999999996,-9.1340446
2018-05-25,metro da alameda,17:43,18:28,red,40,Ribeiro60,,,,,38.737297999999996,-9.1340446
2018-05-25,metro da alameda,17:43,18:28,red,32,BrunoMatos82,,,,1.0,38.737297999999996,-9.1340446
2018-05-25,metro da alameda,17:45,18:30,blue,40,DuartehVader,,,,1.0,38.737297999999996,-9.1340446
2018-05-25,metro da alameda,17:45,18:30,blue,39,JMota1994,,,,,38.737297999999996,-9.1340446
2018-05-25,metro da alameda,17:45,18:30,blue,39,SeIIene,,,,,38.737297999999996,-9.1340446
2018-05-25,metro da alameda,17:45,18:30,blue,34,Ktor37,,,,,38.737297999999996,-9.1340446
2018-05-25,metro da alameda,17:45,18:30,red,40,SupremeMasterPT,,,,,38.737297999999996,-9.1340446
2018-05-25,metro da alameda,17:43,18:28,blue,38,Gabrielyte123,,,,1.0,38.737297999999996,-9.1340446
2018-05-25,metro da alameda,17:43,18:28,blue,36,Elfskull,,,,,38.737297999999996,-9.1340446
2018-05-25,metro da alameda,17:43,18:28,blue,32,NeeloBullet,1.0,,,2.0,38.737297999999996,-9.1340446
2018-05-25,metro da alameda,17:43,18:28,red,40,SupremeMasterPT,,1.0,,1.0,38.737297999999996,-9.1340446
2018-05-25,metro da alameda,17:43,18:28,red,36,Rodaviva29,,,,2.0,38.737297999999996,-9.1340446
2018-05-25,jardim do campo grande,18:37,19:22,yellow,39,pda9891,,,,,38.75183079999999,-9.150279600000001
2018-05-25,jardim do campo grande,18:37,19:22,yellow,39,joaosr1989,,,,,38.75183079999999,-9.150279600000001
2018-05-25,jardim do campo grande,18:37,19:22,red,40,RicardoLeeXc,,,,1.0,38.75183079999999,-9.150279600000001
2018-05-25,jardim do campo grande,18:37,19:22,red,40,naerp2606,,,,1.0,38.75183079999999,-9.150279600000001
2018-05-25,jardim do campo grande,18:37,19:22,red,32,loia16,,,,,38.75183079999999,-9.150279600000001
2018-05-25,estátua do jardim constantino,19:11,19:56,yellow,36,Naikowe,,,,,38.7312605,-9.1374857
2018-05-25,estátua do jardim constantino,19:11,19:56,blue,39,SeIIene,,,,,38.7312605,-9.1374857
2018-05-25,estátua do jardim constantino,19:11,19:56,blue,39,Abhi1106in,,,,,38.7312605,-9.1374857
2018-05-25,estátua do jardim constantino,19:11,19:56,blue,35,ShyeraL,,,,,38.7312605,-9.1374857
2018-05-25,estátua do jardim constantino,19:11,19:56,blue,34,gbuzz85,,,,,38.7312605,-9.1374857
2018-05-25,estátua do jardim constantino,19:11,19:56,red,40,TinaArroyo,,,,,38.7312605,-9.1374857
2018-05-25,estátua do jardim constantino,19:11,19:56,red,32,BrunoMatos82,,,,,38.7312605,-9.1374857
2018-05-25,universitas,19:07,19:52,yellow,39,pda9891,,,,,38.75075089999999,-9.1603853
2018-05-25,universitas,19:07,19:52,blue,34,miknu2k14,,,,,38.75075089999999,-9.1603853
2018-05-25,universitas,19:07,19:52,red,40,RicardoLeeXc,,,,1.0,38.75075089999999,-9.1603853
2018-05-25,universitas,19:07,19:52,red,37,vsamji,,,,,38.75075089999999,-9.1603853
2018-05-25,casa da moeda,20:13,20:58,yellow,37,TRYAMBAKHA,,,,,38.736748799999994,-9.1423021
2018-05-25,casa da moeda,20:13,20:58,yellow,33,Oestrimni12,,,,,38.736748799999994,-9.1423021
2018-05-25,casa da moeda,20:13,20:58,blue,38,Tsukiman,,,,1.0,38.736748799999994,-9.1423021
2018-05-25,entrada do clube de jovens,20:22,21:07,yellow,32,BBaronz,,,,,38.7547423,-9.150831
2018-05-25,entrada do clube de jovens,20:22,21:07,red,40,RicardoLeeXc,,,,,38.7547423,-9.150831
2018-05-26,parque josé gomes ferreira,12:19,13:04,yellow,40,CptPina,,,,2.0,38.7593975,-9.1302859
2018-05-26,parque josé gomes ferreira,12:19,13:04,blue,37,MarisaMyouri,,,,,38.7593975,-9.1302859
2018-05-26,parque josé gomes ferreira,12:19,13:04,red,40,TinaArroyo,,,,,38.7593975,-9.1302859
2018-05-26,parque josé gomes ferreira,12:19,13:04,red,40,SupremeMasterPT,,1.0,,2.0,38.7593975,-9.1302859
2018-05-26,parque josé gomes ferreira,12:19,13:04,red,39,Nunex64,,,,,38.7593975,-9.1302859
2018-05-26,azulejos luísa de gusmão,12:33,13:18,yellow,40,CptPina,1.0,,,2.0,38.727022,-9.1306989
2018-05-26,junta de freguesia penha de frança,13:22,14:07,yellow,39,waay2old4this,,,,,38.7313664,-9.1267702
